source,target
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.170,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.171,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.189,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.187,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.188,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.185,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.186,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.183,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.184,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.181,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.182,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.180,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.198,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.199,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.196,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.197,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.194,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.195,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.192,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.193,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.190,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.191,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.149,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.148,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.158,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.159,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.156,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.157,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.154,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.155,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.152,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.153,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.150,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.151,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.284,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.285,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.282,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.283,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.280,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.281,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.248,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.249,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.247,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.244,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.246,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.245,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.242,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.243,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.240,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.241,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.259,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.257,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.258,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.255,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.256,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.253,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.254,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.252,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.250,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.268,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.251,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.269,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.266,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.267,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.264,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.265,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.262,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.263,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.260,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.261,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.277,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.279,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.278,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.275,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.276,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.273,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.274,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.271,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.272,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.270,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.204,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.205,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.202,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.203,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.200,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.201,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.208,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.209,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.206,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.207,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.215,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.216,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.213,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.211,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.212,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.210,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.0.219,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
